type_vehicle,idx_vehicle,id_item,x_origin,y_origin,z_origin,orient
0,2097,I2097,0,0,0,0
0,2098,I2098,0,0,0,0
0,2099,I2099,0,0,0,0
0,2100,I2100,0,0,0,0
0,2101,I2101,0,0,0,0
0,2102,I2102,0,0,0,0
0,2103,I2103,0,0,0,0
0,2104,I2104,0,0,0,0
0,2105,I2105,0,0,0,0
0,2106,I2106,0,0,0,0
0,2107,I2107,0,0,0,0
0,2108,I2108,0,0,0,0
0,2109,I2109,0,0,0,0
0,2110,I2110,0,0,0,0
0,2111,I2111,0,0,0,0
0,2112,I2112,0,0,0,0
0,2113,I2113,0,0,0,0
0,2114,I2114,0,0,0,0
0,2115,I2115,0,0,0,0
0,2116,I2116,0,0,0,0
0,2117,I2117,0,0,0,0
0,2118,I2118,0,0,0,0
0,2119,I2119,0,0,0,0
0,2120,I2120,0,0,0,0
0,2121,I2121,0,0,0,0
0,2122,I2122,0,0,0,0
0,2123,I2123,0,0,0,0
0,2124,I2124,0,0,0,0
0,2125,I2125,0,0,0,0
0,2126,I2126,0,0,0,0
0,2127,I2127,0,0,0,0
0,2128,I2128,0,0,0,0
0,2129,I2129,0,0,0,0
0,2130,I2130,0,0,0,0
0,2131,I2131,0,0,0,0
0,2132,I2132,0,0,0,0
0,2133,I2133,0,0,0,0
0,2134,I2134,0,0,0,0
0,2135,I2135,0,0,0,0
0,2136,I2136,0,0,0,0
0,2137,I2137,0,0,0,0
0,2138,I2138,0,0,0,0
0,2139,I2139,0,0,0,0
0,2140,I2140,0,0,0,0
0,2141,I2141,0,0,0,0
0,2142,I2142,0,0,0,0
0,2143,I2143,0,0,0,0
0,2144,I2144,0,0,0,0
0,2145,I2145,0,0,0,0
0,2146,I2146,0,0,0,0
0,2147,I2147,0,0,0,0
0,2148,I2148,0,0,0,0
0,2149,I2149,0,0,0,0
0,2150,I2150,0,0,0,0
0,2151,I2151,0,0,0,0
0,2152,I2152,0,0,0,0
0,2153,I2153,0,0,0,0
0,2154,I2154,0,0,0,0
0,2155,I2155,0,0,0,0
0,2156,I2156,0,0,0,0
0,2157,I2157,0,0,0,0
0,2158,I2158,0,0,0,0
0,2159,I2159,0,0,0,0
0,2160,I2160,0,0,0,0
0,2161,I2161,0,0,0,0
0,2162,I2162,0,0,0,0
0,2163,I2163,0,0,0,0
0,2164,I2164,0,0,0,0
0,2165,I2165,0,0,0,0
0,2166,I2166,0,0,0,0
0,2167,I2167,0,0,0,0
0,2168,I2168,0,0,0,0
0,2169,I2169,0,0,0,0
0,2170,I2170,0,0,0,0
0,2171,I2171,0,0,0,0
0,2172,I2172,0,0,0,0
0,2173,I2173,0,0,0,0
0,2174,I2174,0,0,0,0
0,2175,I2175,0,0,0,0
0,2176,I2176,0,0,0,0
0,2177,I2177,0,0,0,0
0,2178,I2178,0,0,0,0
0,2179,I2179,0,0,0,0
0,2180,I2180,0,0,0,0
0,2181,I2181,0,0,0,0
0,2182,I2182,0,0,0,0
0,2183,I2183,0,0,0,0
0,2184,I2184,0,0,0,0
0,2185,I2185,0,0,0,0
0,2186,I2186,0,0,0,0
0,2187,I2187,0,0,0,0
0,2188,I2188,0,0,0,0
0,2189,I2189,0,0,0,0
0,2190,I2190,0,0,0,0
0,2191,I2191,0,0,0,0
0,2192,I2192,0,0,0,0
0,2193,I2193,0,0,0,0
0,2194,I2194,0,0,0,0
0,2195,I2195,0,0,0,0
0,2196,I2196,0,0,0,0
0,2197,I2197,0,0,0,0
0,2198,I2198,0,0,0,0
0,2199,I2199,0,0,0,0
0,2200,I2200,0,0,0,0
0,2201,I2201,0,0,0,0
0,2202,I2202,0,0,0,0
0,2203,I2203,0,0,0,0
0,2204,I2204,0,0,0,0
0,2205,I2205,0,0,0,0
0,2206,I2206,0,0,0,0
0,2207,I2207,0,0,0,0
0,2208,I2208,0,0,0,0
0,2209,I2209,0,0,0,0
0,2210,I2210,0,0,0,0
0,2211,I2211,0,0,0,0
0,2212,I2212,0,0,0,0
0,2213,I2213,0,0,0,0
0,2214,I2214,0,0,0,0
0,2215,I2215,0,0,0,0
0,2216,I2216,0,0,0,0
0,2217,I2217,0,0,0,0
0,2218,I2218,0,0,0,0
0,2219,I2219,0,0,0,0
0,2220,I2220,0,0,0,0
0,2221,I2221,0,0,0,0
0,2222,I2222,0,0,0,0
0,2223,I2223,0,0,0,0
0,2224,I2224,0,0,0,0
0,2225,I2225,0,0,0,0
0,2226,I2226,0,0,0,0
0,2227,I2227,0,0,0,0
0,2228,I2228,0,0,0,0
0,2229,I2229,0,0,0,0
0,2230,I2230,0,0,0,0
0,2231,I2231,0,0,0,0
0,2232,I2232,0,0,0,0
0,2233,I2233,0,0,0,0
0,2234,I2234,0,0,0,0
0,2235,I2235,0,0,0,0
0,2236,I2236,0,0,0,0
0,2237,I2237,0,0,0,0
0,2238,I2238,0,0,0,0
0,2239,I2239,0,0,0,0
0,2240,I2240,0,0,0,0
0,2241,I2241,0,0,0,0
0,2242,I2242,0,0,0,0
0,2243,I2243,0,0,0,0
0,2244,I2244,0,0,0,0
0,2245,I2245,0,0,0,0
0,2246,I2246,0,0,0,0
0,2247,I2247,0,0,0,0
0,2248,I2248,0,0,0,0
0,2249,I2249,0,0,0,0
0,2250,I2250,0,0,0,0
0,2251,I2251,0,0,0,0
0,2252,I2252,0,0,0,0
0,2253,I2253,0,0,0,0
0,2254,I2254,0,0,0,0
0,2255,I2255,0,0,0,0
0,2256,I2256,0,0,0,0
0,2257,I2257,0,0,0,0
0,2258,I2258,0,0,0,0
0,2259,I2259,0,0,0,0
0,2260,I2260,0,0,0,0
0,2261,I2261,0,0,0,0
0,2262,I2262,0,0,0,0
0,2263,I2263,0,0,0,0
0,2264,I2264,0,0,0,0
0,2265,I2265,0,0,0,0
0,2266,I2266,0,0,0,0
0,2267,I2267,0,0,0,0
0,2268,I2268,0,0,0,0
0,2269,I2269,0,0,0,0
0,2270,I2270,0,0,0,0
0,2271,I2271,0,0,0,0
0,2272,I2272,0,0,0,0
0,2273,I2273,0,0,0,0
0,2274,I2274,0,0,0,0
0,2275,I2275,0,0,0,0
0,2276,I2276,0,0,0,0
0,2277,I2277,0,0,0,0
0,2278,I2278,0,0,0,0
0,2279,I2279,0,0,0,0
0,2280,I2280,0,0,0,0
0,2281,I2281,0,0,0,0
0,2282,I2282,0,0,0,0
0,2283,I2283,0,0,0,0
0,2284,I2284,0,0,0,0
0,2285,I2285,0,0,0,0
0,2286,I2286,0,0,0,0
0,2287,I2287,0,0,0,0
0,2288,I2288,0,0,0,0
0,2289,I2289,0,0,0,0
0,2290,I2290,0,0,0,0
0,2291,I2291,0,0,0,0
0,2292,I2292,0,0,0,0
0,2293,I2293,0,0,0,0
0,2294,I2294,0,0,0,0
0,2295,I2295,0,0,0,0
0,2296,I2296,0,0,0,0
0,2297,I2297,0,0,0,0
0,2298,I2298,0,0,0,0
0,2299,I2299,0,0,0,0
0,2300,I2300,0,0,0,0
0,2301,I2301,0,0,0,0
0,2302,I2302,0,0,0,0
0,2303,I2303,0,0,0,0
0,2304,I2304,0,0,0,0
0,2305,I2305,0,0,0,0
0,2306,I2306,0,0,0,0
0,2307,I2307,0,0,0,0
0,2308,I2308,0,0,0,0
0,2309,I2309,0,0,0,0
0,2310,I2310,0,0,0,0
0,2311,I2311,0,0,0,0
0,2312,I2312,0,0,0,0
0,2313,I2313,0,0,0,0
0,2314,I2314,0,0,0,0
0,2315,I2315,0,0,0,0
0,2316,I2316,0,0,0,0
0,2317,I2317,0,0,0,0
0,2318,I2318,0,0,0,0
0,2319,I2319,0,0,0,0
0,2320,I2320,0,0,0,0
0,2321,I2321,0,0,0,0
0,2322,I2322,0,0,0,0
0,2323,I2323,0,0,0,0
0,2324,I2324,0,0,0,0
0,2325,I2325,0,0,0,0
0,2326,I2326,0,0,0,0
0,2327,I2327,0,0,0,0
0,2328,I2328,0,0,0,0
0,2329,I2329,0,0,0,0
0,2330,I2330,0,0,0,0
0,2331,I2331,0,0,0,0
0,2332,I2332,0,0,0,0
0,2333,I2333,0,0,0,0
0,2334,I2334,0,0,0,0
0,2335,I2335,0,0,0,0
0,2336,I2336,0,0,0,0
0,2337,I2337,0,0,0,0
0,2338,I2338,0,0,0,0
0,2339,I2339,0,0,0,0
0,2340,I2340,0,0,0,0
0,2341,I2341,0,0,0,0
0,2342,I2342,0,0,0,0
0,2343,I2343,0,0,0,0
0,2344,I2344,0,0,0,0
0,2345,I2345,0,0,0,0
0,2346,I2346,0,0,0,0
0,2347,I2347,0,0,0,0
0,2348,I2348,0,0,0,0
0,2349,I2349,0,0,0,0
0,2350,I2350,0,0,0,0
0,2351,I2351,0,0,0,0
0,2352,I2352,0,0,0,0
0,2353,I2353,0,0,0,0
0,2354,I2354,0,0,0,0
0,2355,I2355,0,0,0,0
0,2356,I2356,0,0,0,0
0,2357,I2357,0,0,0,0
0,2358,I2358,0,0,0,0
0,2359,I2359,0,0,0,0
0,2360,I2360,0,0,0,0
0,2361,I2361,0,0,0,0
0,2362,I2362,0,0,0,0
0,2363,I2363,0,0,0,0
0,2364,I2364,0,0,0,0
0,2365,I2365,0,0,0,0
0,2366,I2366,0,0,0,0
0,2367,I2367,0,0,0,0
0,2368,I2368,0,0,0,0
0,2369,I2369,0,0,0,0
0,2370,I2370,0,0,0,0
0,2371,I2371,0,0,0,0
0,2372,I2372,0,0,0,0
0,2373,I2373,0,0,0,0
0,2374,I2374,0,0,0,0
0,2375,I2375,0,0,0,0
0,2376,I2376,0,0,0,0
0,2377,I2377,0,0,0,0
0,2378,I2378,0,0,0,0
0,2379,I2379,0,0,0,0
0,2380,I2380,0,0,0,0
0,2381,I2381,0,0,0,0
0,2382,I2382,0,0,0,0
0,2383,I2383,0,0,0,0
0,2384,I2384,0,0,0,0
0,2385,I2385,0,0,0,0
0,2386,I2386,0,0,0,0
0,2387,I2387,0,0,0,0
0,2388,I2388,0,0,0,0
0,2389,I2389,0,0,0,0
0,2390,I2390,0,0,0,0
0,2391,I2391,0,0,0,0
0,2392,I2392,0,0,0,0
0,2393,I2393,0,0,0,0
0,2394,I2394,0,0,0,0
0,2395,I2395,0,0,0,0
0,2396,I2396,0,0,0,0
0,2397,I2397,0,0,0,0
0,2398,I2398,0,0,0,0
0,2399,I2399,0,0,0,0
0,2400,I2400,0,0,0,0
0,2401,I2401,0,0,0,0
0,2402,I2402,0,0,0,0
0,2403,I2403,0,0,0,0
0,2404,I2404,0,0,0,0
0,2405,I2405,0,0,0,0
0,2406,I2406,0,0,0,0
0,2407,I2407,0,0,0,0
0,2408,I2408,0,0,0,0
0,2409,I2409,0,0,0,0
0,2410,I2410,0,0,0,0
0,2411,I2411,0,0,0,0
0,2412,I2412,0,0,0,0
0,2413,I2413,0,0,0,0
0,2414,I2414,0,0,0,0
0,2415,I2415,0,0,0,0
0,2416,I2416,0,0,0,0
0,2417,I2417,0,0,0,0
0,2418,I2418,0,0,0,0
0,2419,I2419,0,0,0,0
0,2420,I2420,0,0,0,0
0,2421,I2421,0,0,0,0
0,2422,I2422,0,0,0,0
0,2423,I2423,0,0,0,0
0,2424,I2424,0,0,0,0
0,2425,I2425,0,0,0,0
0,2426,I2426,0,0,0,0
0,2427,I2427,0,0,0,0
0,2428,I2428,0,0,0,0
0,2429,I2429,0,0,0,0
0,2430,I2430,0,0,0,0
0,2431,I2431,0,0,0,0
0,2432,I2432,0,0,0,0
0,2433,I2433,0,0,0,0
0,2434,I2434,0,0,0,0
0,2435,I2435,0,0,0,0
0,2436,I2436,0,0,0,0
0,2437,I2437,0,0,0,0
0,2438,I2438,0,0,0,0
0,2439,I2439,0,0,0,0
0,2440,I2440,0,0,0,0
0,2441,I2441,0,0,0,0
0,2442,I2442,0,0,0,0
0,2443,I2443,0,0,0,0
0,2444,I2444,0,0,0,0
0,2445,I2445,0,0,0,0
0,2446,I2446,0,0,0,0
0,2447,I2447,0,0,0,0
0,2448,I2448,0,0,0,0
0,2449,I2449,0,0,0,0
0,2450,I2450,0,0,0,0
0,2451,I2451,0,0,0,0
0,2452,I2452,0,0,0,0
0,2453,I2453,0,0,0,0
0,2454,I2454,0,0,0,0
0,2455,I2455,0,0,0,0
0,2456,I2456,0,0,0,0
0,2457,I2457,0,0,0,0
0,2458,I2458,0,0,0,0
0,2459,I2459,0,0,0,0
0,2460,I2460,0,0,0,0
0,2461,I2461,0,0,0,0
0,2462,I2462,0,0,0,0
0,2463,I2463,0,0,0,0
0,2464,I2464,0,0,0,0
0,2465,I2465,0,0,0,0
0,2466,I2466,0,0,0,0
0,2467,I2467,0,0,0,0
0,2468,I2468,0,0,0,0
0,2469,I2469,0,0,0,0
0,2470,I2470,0,0,0,0
0,2471,I2471,0,0,0,0
0,2472,I2472,0,0,0,0
0,2473,I2473,0,0,0,0
0,2474,I2474,0,0,0,0
0,2475,I2475,0,0,0,0
0,2476,I2476,0,0,0,0
0,2477,I2477,0,0,0,0
0,2478,I2478,0,0,0,0
0,2479,I2479,0,0,0,0
0,2480,I2480,0,0,0,0
0,2481,I2481,0,0,0,0
0,2482,I2482,0,0,0,0
0,2483,I2483,0,0,0,0
0,2484,I2484,0,0,0,0
0,2485,I2485,0,0,0,0
0,2486,I2486,0,0,0,0
0,2487,I2487,0,0,0,0
0,2488,I2488,0,0,0,0
0,2489,I2489,0,0,0,0
0,2490,I2490,0,0,0,0
0,2491,I2491,0,0,0,0
0,2492,I2492,0,0,0,0
0,2493,I2493,0,0,0,0
0,2494,I2494,0,0,0,0
0,2495,I2495,0,0,0,0
0,2496,I2496,0,0,0,0
0,2497,I2497,0,0,0,0
0,2498,I2498,0,0,0,0
0,2499,I2499,0,0,0,0
0,2500,I2500,0,0,0,0
0,2501,I2501,0,0,0,0
0,2502,I2502,0,0,0,0
0,2503,I2503,0,0,0,0
0,2504,I2504,0,0,0,0
0,2505,I2505,0,0,0,0
0,2506,I2506,0,0,0,0
0,2507,I2507,0,0,0,0
0,2508,I2508,0,0,0,0
0,2509,I2509,0,0,0,0
0,2510,I2510,0,0,0,0
0,2511,I2511,0,0,0,0
0,2512,I2512,0,0,0,0
0,2513,I2513,0,0,0,0
0,2514,I2514,0,0,0,0
0,2515,I2515,0,0,0,0
0,2516,I2516,0,0,0,0
0,2517,I2517,0,0,0,0
0,2518,I2518,0,0,0,0
0,2519,I2519,0,0,0,0
0,2520,I2520,0,0,0,0
0,2521,I2521,0,0,0,0
0,2522,I2522,0,0,0,0
0,2523,I2523,0,0,0,0
0,2524,I2524,0,0,0,0
0,2525,I2525,0,0,0,0
0,2526,I2526,0,0,0,0
0,2527,I2527,0,0,0,0
0,2528,I2528,0,0,0,0
0,2529,I2529,0,0,0,0
0,2530,I2530,0,0,0,0
0,2531,I2531,0,0,0,0
0,2532,I2532,0,0,0,0
0,2533,I2533,0,0,0,0
0,2534,I2534,0,0,0,0
0,2535,I2535,0,0,0,0
0,2536,I2536,0,0,0,0
0,2537,I2537,0,0,0,0
0,2538,I2538,0,0,0,0
0,2539,I2539,0,0,0,0
0,2540,I2540,0,0,0,0
0,2541,I2541,0,0,0,0
0,2542,I2542,0,0,0,0
0,2543,I2543,0,0,0,0
0,2544,I2544,0,0,0,0
0,2545,I2545,0,0,0,0
0,2546,I2546,0,0,0,0
0,2547,I2547,0,0,0,0
0,2548,I2548,0,0,0,0
0,2549,I2549,0,0,0,0
0,2550,I2550,0,0,0,0
0,2551,I2551,0,0,0,0
0,2552,I2552,0,0,0,0
0,2553,I2553,0,0,0,0
0,2554,I2554,0,0,0,0
0,2555,I2555,0,0,0,0
0,2556,I2556,0,0,0,0
0,2557,I2557,0,0,0,0
0,2558,I2558,0,0,0,0
0,2559,I2559,0,0,0,0
0,2560,I2560,0,0,0,0
0,2561,I2561,0,0,0,0
0,2562,I2562,0,0,0,0
0,2563,I2563,0,0,0,0
0,2564,I2564,0,0,0,0
0,2565,I2565,0,0,0,0
0,2566,I2566,0,0,0,0
0,2567,I2567,0,0,0,0
0,2568,I2568,0,0,0,0
0,2569,I2569,0,0,0,0
0,2570,I2570,0,0,0,0
0,2571,I2571,0,0,0,0
0,2572,I2572,0,0,0,0
0,2573,I2573,0,0,0,0
0,2574,I2574,0,0,0,0
0,2575,I2575,0,0,0,0
0,2576,I2576,0,0,0,0
0,2577,I2577,0,0,0,0
0,2578,I2578,0,0,0,0
0,2579,I2579,0,0,0,0
0,2580,I2580,0,0,0,0
0,2581,I2581,0,0,0,0
0,2582,I2582,0,0,0,0
0,2583,I2583,0,0,0,0
0,2584,I2584,0,0,0,0
0,2585,I2585,0,0,0,0
0,2586,I2586,0,0,0,0
0,2587,I2587,0,0,0,0
0,2588,I2588,0,0,0,0
0,2589,I2589,0,0,0,0
0,2590,I2590,0,0,0,0
0,2591,I2591,0,0,0,0
0,2592,I2592,0,0,0,0
0,2593,I2593,0,0,0,0
0,2594,I2594,0,0,0,0
0,2595,I2595,0,0,0,0
0,2596,I2596,0,0,0,0
0,2597,I2597,0,0,0,0
0,2598,I2598,0,0,0,0
0,2599,I2599,0,0,0,0
0,2600,I2600,0,0,0,0
0,2601,I2601,0,0,0,0
0,2602,I2602,0,0,0,0
0,2603,I2603,0,0,0,0
0,2604,I2604,0,0,0,0
0,2605,I2605,0,0,0,0
0,2606,I2606,0,0,0,0
0,2607,I2607,0,0,0,0
0,2608,I2608,0,0,0,0
0,2609,I2609,0,0,0,0
0,2610,I2610,0,0,0,0
0,2611,I2611,0,0,0,0
0,2612,I2612,0,0,0,0
0,2613,I2613,0,0,0,0
0,2614,I2614,0,0,0,0
0,2615,I2615,0,0,0,0
0,2616,I2616,0,0,0,0
0,2617,I2617,0,0,0,0
0,2618,I2618,0,0,0,0
0,2619,I2619,0,0,0,0
0,2620,I2620,0,0,0,0
0,2621,I2621,0,0,0,0
0,2622,I2622,0,0,0,0
0,2623,I2623,0,0,0,0
0,2624,I2624,0,0,0,0
0,2625,I2625,0,0,0,0
0,2626,I2626,0,0,0,0
0,2627,I2627,0,0,0,0
0,2628,I2628,0,0,0,0
0,2629,I2629,0,0,0,0
0,2630,I2630,0,0,0,0
0,2631,I2631,0,0,0,0
0,2632,I2632,0,0,0,0
0,2633,I2633,0,0,0,0
0,2634,I2634,0,0,0,0
0,2635,I2635,0,0,0,0
0,2636,I2636,0,0,0,0
0,2637,I2637,0,0,0,0
0,2638,I2638,0,0,0,0
0,2639,I2639,0,0,0,0
0,2640,I2640,0,0,0,0
0,2641,I2641,0,0,0,0
0,2642,I2642,0,0,0,0
0,2643,I2643,0,0,0,0
0,2644,I2644,0,0,0,0
0,2645,I2645,0,0,0,0
0,2646,I2646,0,0,0,0
0,2647,I2647,0,0,0,0
0,2648,I2648,0,0,0,0
0,2649,I2649,0,0,0,0
0,2650,I2650,0,0,0,0
0,2651,I2651,0,0,0,0
0,2652,I2652,0,0,0,0
0,2653,I2653,0,0,0,0
0,2654,I2654,0,0,0,0
0,2655,I2655,0,0,0,0
0,2656,I2656,0,0,0,0
0,2657,I2657,0,0,0,0
0,2658,I2658,0,0,0,0
0,2659,I2659,0,0,0,0
0,2660,I2660,0,0,0,0
0,2661,I2661,0,0,0,0
0,2662,I2662,0,0,0,0
0,2663,I2663,0,0,0,0
0,2664,I2664,0,0,0,0
0,2665,I2665,0,0,0,0
0,2666,I2666,0,0,0,0
0,2667,I2667,0,0,0,0
0,2668,I2668,0,0,0,0
0,2669,I2669,0,0,0,0
0,2670,I2670,0,0,0,0
0,2671,I2671,0,0,0,0
0,2672,I2672,0,0,0,0
0,2673,I2673,0,0,0,0
0,2674,I2674,0,0,0,0
0,2675,I2675,0,0,0,0
0,2676,I2676,0,0,0,0
0,2677,I2677,0,0,0,0
0,2678,I2678,0,0,0,0
0,2679,I2679,0,0,0,0
0,2680,I2680,0,0,0,0
0,2681,I2681,0,0,0,0
0,2682,I2682,0,0,0,0
0,2683,I2683,0,0,0,0
0,2684,I2684,0,0,0,0
0,2685,I2685,0,0,0,0
0,2686,I2686,0,0,0,0
0,2687,I2687,0,0,0,0
0,2688,I2688,0,0,0,0
0,2689,I2689,0,0,0,0
0,2690,I2690,0,0,0,0
0,2691,I2691,0,0,0,0
0,2692,I2692,0,0,0,0
0,2693,I2693,0,0,0,0
0,2694,I2694,0,0,0,0
0,2695,I2695,0,0,0,0
0,2696,I2696,0,0,0,0
0,2697,I2697,0,0,0,0
0,2698,I2698,0,0,0,0
0,2699,I2699,0,0,0,0
0,2700,I2700,0,0,0,0
0,2701,I2701,0,0,0,0
0,2702,I2702,0,0,0,0
0,2703,I2703,0,0,0,0
0,2704,I2704,0,0,0,0
0,2705,I2705,0,0,0,0
0,2706,I2706,0,0,0,0
0,2707,I2707,0,0,0,0
0,2708,I2708,0,0,0,0
0,2709,I2709,0,0,0,0
0,2710,I2710,0,0,0,0
0,2711,I2711,0,0,0,0
0,2712,I2712,0,0,0,0
0,2713,I2713,0,0,0,0
0,2714,I2714,0,0,0,0
0,2715,I2715,0,0,0,0
0,2716,I2716,0,0,0,0
0,2717,I2717,0,0,0,0
0,2718,I2718,0,0,0,0
0,2719,I2719,0,0,0,0
0,2720,I2720,0,0,0,0
0,2721,I2721,0,0,0,0
0,2722,I2722,0,0,0,0
0,2723,I2723,0,0,0,0
0,2724,I2724,0,0,0,0
0,2725,I2725,0,0,0,0
0,2726,I2726,0,0,0,0
0,2727,I2727,0,0,0,0
0,2728,I2728,0,0,0,0
0,2729,I2729,0,0,0,0
0,2730,I2730,0,0,0,0
0,2731,I2731,0,0,0,0
0,2732,I2732,0,0,0,0
0,2733,I2733,0,0,0,0
0,2734,I2734,0,0,0,0
0,2735,I2735,0,0,0,0
0,2736,I2736,0,0,0,0
0,2737,I2737,0,0,0,0
0,2738,I2738,0,0,0,0
0,2739,I2739,0,0,0,0
0,2740,I2740,0,0,0,0
0,2741,I2741,0,0,0,0
0,2742,I2742,0,0,0,0
0,2743,I2743,0,0,0,0
0,2744,I2744,0,0,0,0
0,2745,I2745,0,0,0,0
0,2746,I2746,0,0,0,0
0,2747,I2747,0,0,0,0
0,2748,I2748,0,0,0,0
0,2749,I2749,0,0,0,0
0,2750,I2750,0,0,0,0
0,2751,I2751,0,0,0,0
0,2752,I2752,0,0,0,0
0,2753,I2753,0,0,0,0
0,2754,I2754,0,0,0,0
0,2755,I2755,0,0,0,0
0,2756,I2756,0,0,0,0
0,2757,I2757,0,0,0,0
0,2758,I2758,0,0,0,0
0,2759,I2759,0,0,0,0
0,2760,I2760,0,0,0,0
0,2761,I2761,0,0,0,0
0,2762,I2762,0,0,0,0
0,2763,I2763,0,0,0,0
0,2764,I2764,0,0,0,0
0,2765,I2765,0,0,0,0
0,2766,I2766,0,0,0,0
0,2767,I2767,0,0,0,0
0,2768,I2768,0,0,0,0
0,2769,I2769,0,0,0,0
0,2770,I2770,0,0,0,0
0,2771,I2771,0,0,0,0
0,2772,I2772,0,0,0,0
0,2773,I2773,0,0,0,0
0,2774,I2774,0,0,0,0
0,2775,I2775,0,0,0,0
0,2776,I2776,0,0,0,0
0,2777,I2777,0,0,0,0
0,2778,I2778,0,0,0,0
0,2779,I2779,0,0,0,0
0,2780,I2780,0,0,0,0
0,2781,I2781,0,0,0,0
0,2782,I2782,0,0,0,0
0,2783,I2783,0,0,0,0
0,2784,I2784,0,0,0,0
0,2785,I2785,0,0,0,0
0,2786,I2786,0,0,0,0
0,2787,I2787,0,0,0,0
0,2788,I2788,0,0,0,0
0,2789,I2789,0,0,0,0
0,2790,I2790,0,0,0,0
0,2791,I2791,0,0,0,0
0,2792,I2792,0,0,0,0
0,2793,I2793,0,0,0,0
0,2794,I2794,0,0,0,0
0,2795,I2795,0,0,0,0
0,2796,I2796,0,0,0,0
0,2797,I2797,0,0,0,0
0,2798,I2798,0,0,0,0
0,2799,I2799,0,0,0,0
0,2800,I2800,0,0,0,0
0,2801,I2801,0,0,0,0
0,2802,I2802,0,0,0,0
0,2803,I2803,0,0,0,0
0,2804,I2804,0,0,0,0
0,2805,I2805,0,0,0,0
0,2806,I2806,0,0,0,0
0,2807,I2807,0,0,0,0
0,2808,I2808,0,0,0,0
0,2809,I2809,0,0,0,0
0,2810,I2810,0,0,0,0
0,2811,I2811,0,0,0,0
0,2812,I2812,0,0,0,0
0,2813,I2813,0,0,0,0
0,2814,I2814,0,0,0,0
0,2815,I2815,0,0,0,0
0,2816,I2816,0,0,0,0
0,2817,I2817,0,0,0,0
0,2818,I2818,0,0,0,0
0,2819,I2819,0,0,0,0
0,2820,I2820,0,0,0,0
0,2821,I2821,0,0,0,0
0,2822,I2822,0,0,0,0
0,2823,I2823,0,0,0,0
0,2824,I2824,0,0,0,0
0,2825,I2825,0,0,0,0
0,2826,I2826,0,0,0,0
0,2827,I2827,0,0,0,0
0,2828,I2828,0,0,0,0
0,2829,I2829,0,0,0,0
0,2830,I2830,0,0,0,0
0,2831,I2831,0,0,0,0
0,2832,I2832,0,0,0,0
0,2833,I2833,0,0,0,0
0,2834,I2834,0,0,0,0
0,2835,I2835,0,0,0,0
0,2836,I2836,0,0,0,0
0,2837,I2837,0,0,0,0
0,2838,I2838,0,0,0,0
0,2839,I2839,0,0,0,0
0,2840,I2840,0,0,0,0
0,2841,I2841,0,0,0,0
0,2842,I2842,0,0,0,0
0,2843,I2843,0,0,0,0
0,2844,I2844,0,0,0,0
0,2845,I2845,0,0,0,0
0,2846,I2846,0,0,0,0
0,2847,I2847,0,0,0,0
0,2848,I2848,0,0,0,0
0,2849,I2849,0,0,0,0
0,2850,I2850,0,0,0,0
0,2851,I2851,0,0,0,0
0,2852,I2852,0,0,0,0
0,2853,I2853,0,0,0,0
0,2854,I2854,0,0,0,0
0,2855,I2855,0,0,0,0
0,2856,I2856,0,0,0,0
0,2857,I2857,0,0,0,0
0,2858,I2858,0,0,0,0
0,2859,I2859,0,0,0,0
0,2860,I2860,0,0,0,0
0,2861,I2861,0,0,0,0
0,2862,I2862,0,0,0,0
0,2863,I2863,0,0,0,0
0,2864,I2864,0,0,0,0
0,2865,I2865,0,0,0,0
0,2866,I2866,0,0,0,0
0,2867,I2867,0,0,0,0
0,2868,I2868,0,0,0,0
0,2869,I2869,0,0,0,0
0,2870,I2870,0,0,0,0
0,2871,I2871,0,0,0,0
0,2872,I2872,0,0,0,0
0,2873,I2873,0,0,0,0
0,2874,I2874,0,0,0,0
0,2875,I2875,0,0,0,0
0,2876,I2876,0,0,0,0
0,2877,I2877,0,0,0,0
0,2878,I2878,0,0,0,0
0,2879,I2879,0,0,0,0
0,2880,I2880,0,0,0,0
0,2881,I2881,0,0,0,0
0,2882,I2882,0,0,0,0
0,2883,I2883,0,0,0,0
0,2884,I2884,0,0,0,0
0,2885,I2885,0,0,0,0
0,2886,I2886,0,0,0,0
0,2887,I2887,0,0,0,0
0,2888,I2888,0,0,0,0
0,2889,I2889,0,0,0,0
0,2890,I2890,0,0,0,0
0,2891,I2891,0,0,0,0
0,2892,I2892,0,0,0,0
0,2893,I2893,0,0,0,0
0,2894,I2894,0,0,0,0
0,2895,I2895,0,0,0,0
0,2896,I2896,0,0,0,0
0,2897,I2897,0,0,0,0
0,2898,I2898,0,0,0,0
0,2899,I2899,0,0,0,0
0,2900,I2900,0,0,0,0
0,2901,I2901,0,0,0,0
0,2902,I2902,0,0,0,0
0,2903,I2903,0,0,0,0
0,2904,I2904,0,0,0,0
0,2905,I2905,0,0,0,0
0,2906,I2906,0,0,0,0
0,2907,I2907,0,0,0,0
0,2908,I2908,0,0,0,0
0,2909,I2909,0,0,0,0
0,2910,I2910,0,0,0,0
0,2911,I2911,0,0,0,0
0,2912,I2912,0,0,0,0
0,2913,I2913,0,0,0,0
0,2914,I2914,0,0,0,0
0,2915,I2915,0,0,0,0
0,2916,I2916,0,0,0,0
0,2917,I2917,0,0,0,0
