id,width,depth,height,weight,value,allowedRotations
I0654,800,800,1200,363.0,302.5,01
I0655,1200,800,2400,232.0,116.0,0
I0656,800,800,200,10.0,8.3,01
I0657,800,800,200,7.0,5.8,01
I0658,600,600,800,215.0,322.5,0
I0659,1200,800,200,11.0,5.5,0
I0660,800,800,200,6.0,5.0,01
I0661,600,600,200,17.0,25.5,0
I0662,800,800,200,8.0,6.7,01
I0663,1200,1200,2500,242.0,282.3,012345
I0664,800,800,1200,386.0,321.7,01
I0665,800,800,1200,637.0,530.8,01
I0666,600,600,800,462.0,693.0,0
I0667,800,800,1200,628.0,523.3,01
I0668,800,800,200,15.0,12.5,01
I0669,1200,800,200,9.0,4.5,0
I0670,800,800,200,8.0,6.7,01
I0671,1200,800,200,13.0,6.5,0
I0672,1200,800,2400,764.0,382.0,0
I0673,800,800,200,16.0,13.3,01
I0674,1200,1200,100,5.0,5.8,012345
I0675,1200,1200,2500,442.0,515.7,012345
I0676,1200,1200,100,9.0,10.5,012345
I0677,1200,800,2400,623.0,311.5,0
I0678,1200,800,2400,598.0,299.0,0
I0679,1200,800,200,9.0,4.5,0
I0680,600,600,200,5.0,7.5,0
I0681,1200,800,2400,372.0,186.0,0
I0682,1200,800,2400,424.0,212.0,0
I0683,800,800,200,5.0,4.2,01
I0684,600,600,200,17.0,25.5,0
I0685,600,600,200,14.0,21.0,0
I0686,800,800,200,8.0,6.7,01
I0687,600,600,800,586.0,879.0,0
I0688,1200,800,2400,322.0,161.0,0
I0689,800,800,200,8.0,6.7,01
I0690,800,800,200,11.0,9.2,01
I0691,1200,1200,100,11.0,12.8,012345
I0692,1200,800,200,13.0,6.5,0
I0693,800,800,200,11.0,9.2,01
I0694,800,800,1200,403.0,335.8,01
I0695,1200,1200,2500,324.0,378.0,012345
I0696,600,600,800,737.0,1105.5,0
I0697,1200,1200,2500,275.0,320.8,012345
I0698,800,800,200,17.0,14.2,01
I0699,1200,1200,2500,426.0,497.0,012345
I0700,600,600,800,401.0,601.5,0
I0701,1200,1200,2500,433.0,505.2,012345
I0702,1200,1200,100,11.0,12.8,012345
I0703,600,600,800,613.0,919.5,0
I0704,1200,1200,100,12.0,14.0,012345
I0705,600,600,200,9.0,13.5,0
I0706,1200,800,2400,343.0,171.5,0
I0707,600,600,200,14.0,21.0,0
I0708,800,800,1200,566.0,471.7,01
I0709,1200,800,2400,414.0,207.0,0
I0710,800,800,200,14.0,11.7,01
I0711,1200,800,200,8.0,4.0,0
I0712,1200,800,200,10.0,5.0,0
I0713,800,800,1200,473.0,394.2,01
I0714,800,800,1200,410.0,341.7,01
I0715,1200,800,200,6.0,3.0,0
I0716,1200,800,200,8.0,4.0,0
I0717,600,600,800,675.0,1012.5,0
I0718,1200,1200,100,8.0,9.3,012345
I0719,600,600,200,12.0,18.0,0
I0720,800,800,200,5.0,4.2,01
I0721,600,600,200,15.0,22.5,0
I0722,600,600,800,250.0,375.0,0
I0723,1200,1200,100,10.0,11.7,012345
I0724,1200,800,200,10.0,5.0,0
I0725,800,800,200,3.0,2.5,01
I0726,600,600,200,13.0,19.5,0
I0727,800,800,200,16.0,13.3,01
I0728,800,800,200,9.0,7.5,01
I0729,1200,800,200,10.0,5.0,0
I0730,1200,800,2400,318.0,159.0,0
I0731,800,800,200,18.0,15.0,01
I0732,800,800,1200,486.0,405.0,01
I0733,1200,1200,100,10.0,11.7,012345
I0734,600,600,800,598.0,897.0,0
I0735,600,600,800,658.0,987.0,0
I0736,800,800,200,14.0,11.7,01
I0737,1200,1200,2500,365.0,425.8,012345
I0738,600,600,800,243.0,364.5,0
I0739,1200,1200,100,13.0,15.2,012345
I0740,600,600,800,149.0,223.5,0
I0741,1200,1200,2500,423.0,493.5,012345
I0742,1200,1200,2500,714.0,833.0,012345
I0743,800,800,200,8.0,6.7,01
I0744,800,800,200,9.0,7.5,01
I0745,1200,800,200,18.0,9.0,0
I0746,800,800,200,9.0,7.5,01
I0747,1200,800,200,13.0,6.5,0
I0748,1200,1200,100,18.0,21.0,012345
I0749,600,600,800,402.0,603.0,0
I0750,1200,1200,100,10.0,11.7,012345
I0751,1200,1200,2500,346.0,403.7,012345
I0752,800,800,1200,526.0,438.3,01
I0753,1200,800,200,15.0,7.5,0
I0754,600,600,200,11.0,16.5,0
I0755,1200,1200,100,14.0,16.3,012345
I0756,600,600,800,623.0,934.5,0
I0757,1200,800,200,13.0,6.5,0
I0758,600,600,200,6.0,9.0,0
I0759,800,800,1200,280.0,233.3,01
I0760,1200,800,2400,639.0,319.5,0
I0761,1200,1200,100,15.0,17.5,012345
I0762,800,800,1200,424.0,353.3,01
I0763,800,800,200,12.0,10.0,01
I0764,1200,800,200,10.0,5.0,0
I0765,800,800,200,14.0,11.7,01
I0766,600,600,800,375.0,562.5,0
I0767,1200,1200,100,10.0,11.7,012345
I0768,600,600,800,640.0,960.0,0
I0769,600,600,800,521.0,781.5,0
I0770,1200,800,200,14.0,7.0,0
I0771,600,600,800,155.0,232.5,0
I0772,600,600,800,527.0,790.5,0
I0773,800,800,200,12.0,10.0,01
I0774,1200,1200,100,12.0,14.0,012345
I0775,1200,1200,2500,563.0,656.8,012345
I0776,800,800,1200,294.0,245.0,01
I0777,800,800,1200,264.0,220.0,01
I0778,800,800,1200,481.0,400.8,01
I0779,600,600,800,219.0,328.5,0
I0780,1200,800,2400,380.0,190.0,0
I0781,600,600,200,18.0,27.0,0
I0782,1200,800,2400,512.0,256.0,0
I0783,600,600,800,574.0,861.0,0
I0784,1200,1200,2500,553.0,645.2,012345
I0785,1200,800,200,16.0,8.0,0
I0786,1200,1200,2500,728.0,849.3,012345
I0787,800,800,1200,488.0,406.7,01
I0788,600,600,800,477.0,715.5,0
I0789,1200,1200,100,14.0,16.3,012345
I0790,1200,800,2400,383.0,191.5,0
I0791,800,800,200,17.0,14.2,01
I0792,600,600,800,575.0,862.5,0
I0793,1200,800,200,17.0,8.5,0
I0794,600,600,200,17.0,25.5,0
I0795,1200,1200,100,15.0,17.5,012345
I0796,600,600,800,259.0,388.5,0
I0797,1200,1200,100,7.0,8.2,012345
I0798,600,600,200,13.0,19.5,0
I0799,600,600,200,11.0,16.5,0
