id,width,depth,height,weight,value,allowedRotations
I0621,1200,1400,1450,179.4,179.4,0
I0622,1200,1400,1450,179.4,179.4,0
I0623,1225,1400,1160,317.0,264.2,012345
I0624,1000,1200,750,229.88,153.3,01
I0625,570,780,478,269.32,134.7,0
I0626,1000,1200,975,708.0,472.0,01
I0627,1225,1400,1160,317.0,264.2,012345
I0628,570,780,478,100.96,50.5,0
I0629,1200,1600,1350,207.72,242.3,01
I0630,1225,1400,1160,278.5,232.1,012345
I0631,1225,1400,1160,278.5,232.1,012345
I0632,1200,1600,1350,303.92,354.6,01
I0633,1200,1600,1350,205.16,239.4,01
I0634,570,780,478,160.56,80.3,0
I0635,1200,1600,1350,207.72,242.3,01
I0636,1200,1400,1450,179.4,179.4,0
I0637,1200,1600,1350,303.92,354.6,01
I0638,1000,1200,975,169.0,112.7,01
I0639,1200,1600,1350,303.92,354.6,01
I0640,1225,1400,1160,278.5,232.1,012345
I0641,1225,1400,1160,278.5,232.1,012345
I0642,1000,1200,975,169.0,112.7,01
I0643,1200,1400,1450,179.4,179.4,0
I0644,1200,1600,930,438.4,511.5,01
I0645,1000,1200,750,305.32,203.5,01
I0646,1000,1200,975,577.8,385.2,01
I0647,1200,1400,1450,179.4,179.4,0
I0648,1000,1200,545,729.5,486.3,01
I0649,1200,1400,1450,179.4,179.4,0
I0650,1000,1200,750,229.88,153.3,01
I0651,1200,1600,975,180.2,210.2,01
I0652,1000,1200,975,248.88,165.9,01
I0653,1200,1400,1450,179.4,179.4,0
I0654,570,780,478,160.56,80.3,0
I0655,1200,1600,1350,207.72,242.3,01
I0656,1200,1400,1450,179.4,179.4,0
I0657,1000,1200,975,336.7,224.5,01
I0658,1000,1200,975,384.74,256.5,01
I0659,1200,1400,1450,179.4,179.4,0
I0660,570,780,478,104.768,52.4,0
I0661,1200,1600,1350,303.92,354.6,01
I0662,1225,1400,1160,278.5,232.1,012345
I0663,1000,1200,750,351.944,234.6,01
I0664,1200,1400,1450,179.4,179.4,0
I0665,570,780,478,104.768,52.4,0
I0666,1200,1600,975,611.224,713.1,01
I0667,570,780,478,104.768,52.4,0
I0668,1200,1600,930,547.3,638.5,01
I0669,1000,1200,750,227.528,151.7,01
I0670,1225,1400,1160,317.0,264.2,012345
I0671,1200,1600,1350,303.92,354.6,01
I0672,1200,1600,930,438.4,511.5,01
I0673,570,780,478,81.72,40.9,0
I0674,1200,1600,1350,303.92,354.6,01
I0675,1200,1600,930,547.3,638.5,01
I0676,1000,1200,975,248.88,165.9,01
I0677,1225,1400,1160,278.5,232.1,012345
I0678,1200,1400,1450,179.4,179.4,0
I0679,1200,1600,1350,207.72,242.3,01
I0680,570,780,478,100.96,50.5,0
I0681,1200,1400,1450,179.4,179.4,0
I0682,570,780,478,100.96,50.5,0
I0683,1200,1400,1450,179.4,179.4,0
I0684,1200,1400,1450,179.4,179.4,0
I0685,570,780,478,100.96,50.5,0
I0686,1200,1400,1450,179.4,179.4,0
I0687,1200,1600,1350,207.72,242.3,01
I0688,1200,1600,975,180.2,210.2,01
I0689,1225,1400,1160,317.0,264.2,012345
I0690,1200,1600,1350,303.92,354.6,01
I0691,1000,1200,1155,366.75,550.1,0
I0692,1200,1600,1350,205.16,239.4,01
I0693,570,780,478,82.32,41.2,0
I0694,1200,1400,1450,179.4,179.4,0
I0695,1000,1200,750,229.88,153.3,01
I0696,1200,1400,1450,179.4,179.4,0
I0697,1000,1200,975,293.32,195.5,01
I0698,1200,1600,975,611.224,713.1,01
I0699,1000,1200,975,336.7,224.5,01
I0700,1000,1200,1057,164.04,246.1,0
I0701,1000,1200,975,225.6,150.4,01
I0702,1200,1400,1450,179.4,179.4,0
I0703,570,780,478,170.28,85.1,0
I0704,1225,1400,1160,317.0,264.2,012345
I0705,570,780,478,104.768,52.4,0
I0706,1200,1600,930,438.4,511.5,01
I0707,570,780,478,104.768,52.4,0
I0708,1200,1400,1450,179.4,179.4,0
I0709,1000,1200,975,293.32,195.5,01
I0710,1200,1600,930,438.4,511.5,01
I0711,1000,1200,750,351.756,234.5,01
I0712,1000,1200,750,229.88,153.3,01
I0713,1000,1200,975,577.8,385.2,01
I0714,1200,1900,750,713.62,951.5,012345
I0715,1200,1600,1350,205.16,239.4,01
I0716,570,780,478,96.256,48.1,0
I0717,1200,1600,1350,207.72,242.3,01
I0718,1200,1400,1450,179.4,179.4,0
I0719,1200,1600,1350,207.72,242.3,01
I0720,1000,1200,975,225.6,150.4,01
I0721,1200,1600,1350,207.72,242.3,01
I0722,1200,1400,1450,179.4,179.4,0
I0723,1200,1400,1450,179.4,179.4,0
I0724,570,780,478,100.96,50.5,0
I0725,1200,1400,1450,179.4,179.4,0
I0726,1200,1400,1450,179.4,179.4,0
I0727,1200,1600,1350,303.92,354.6,01
I0728,1200,1600,1350,207.72,242.3,01
I0729,570,780,478,81.72,40.9,0
I0730,1225,1400,1160,317.0,264.2,012345
I0731,1225,1400,1160,278.5,232.1,012345
I0732,1200,1600,1350,303.92,354.6,01
I0733,1200,1400,1450,179.4,179.4,0
I0734,1225,1400,1160,278.5,232.1,012345
I0735,1200,1400,1450,179.4,179.4,0
I0736,570,780,478,104.768,52.4,0
I0737,1225,1400,1160,317.0,264.2,012345
I0738,1200,1600,1350,303.92,354.6,01
I0739,1200,1400,1450,179.4,179.4,0
I0740,1225,1400,1160,278.5,232.1,012345
I0741,1000,1200,975,577.8,385.2,01
I0742,1200,1400,1450,179.4,179.4,0
I0743,1200,1600,1350,303.92,354.6,01
I0744,1000,1200,975,336.7,224.5,01
I0745,1200,1400,1450,179.4,179.4,0
I0746,1000,1200,750,229.88,153.3,01
I0747,1200,1600,1350,303.92,354.6,01
I0748,1000,1200,545,690.5,460.3,01
I0749,1200,1600,975,180.2,210.2,01
I0750,1000,1200,975,259.6,173.1,01
I0751,1225,1400,1160,278.5,232.1,012345
I0752,1200,1400,1450,179.4,179.4,0
I0753,1200,1400,1450,179.4,179.4,0
I0754,1000,1200,750,229.88,153.3,01
I0755,1200,1600,975,611.224,713.1,01
I0756,1200,1600,1350,207.72,242.3,01
I0757,1200,1600,1350,207.72,242.3,01
I0758,1200,1600,1350,207.72,242.3,01
I0759,1000,1200,975,577.8,385.2,01
I0760,1200,1400,1450,179.4,179.4,0
I0761,1000,1200,975,169.0,112.7,01
I0762,1000,1200,930,343.9,229.3,01
I0763,1225,1400,1160,278.5,232.1,012345
I0764,1225,1400,1160,317.0,264.2,012345
I0765,1225,1400,1160,317.0,264.2,012345
I0766,1000,1200,750,176.5,117.7,01
I0767,1000,1200,975,577.8,385.2,01
I0768,570,780,478,100.96,50.5,0
I0769,1200,1600,1350,303.92,354.6,01
I0770,1200,1400,1450,179.4,179.4,0
I0771,1200,1600,1350,207.72,242.3,01
I0772,1000,1200,975,527.4,351.6,01
I0773,1200,1400,1450,179.4,179.4,0
I0774,1200,1400,1450,179.4,179.4,0
I0775,1200,1600,1350,303.92,354.6,01
I0776,570,780,478,104.768,52.4,0
I0777,1225,1400,1160,317.0,264.2,012345
I0778,1225,1400,1160,317.0,264.2,012345
I0779,1200,1400,1450,179.4,179.4,0
I0780,1200,1400,1450,179.4,179.4,0
I0781,1200,1600,1350,207.72,242.3,01
I0782,1200,1400,1450,179.4,179.4,0
I0783,570,780,478,269.32,134.7,0
I0784,1200,1600,1350,303.92,354.6,01
I0785,1200,1400,1450,179.4,179.4,0
I0786,1200,1400,1450,179.4,179.4,0
I0787,1000,1200,975,169.0,112.7,01
I0788,1200,1600,930,454.873,530.7,01
I0789,1225,1400,1160,317.0,264.2,012345
I0790,1200,1600,1350,207.72,242.3,01
I0791,1200,1600,1350,207.72,242.3,01
I0792,1200,1400,1450,179.4,179.4,0
I0793,1200,1400,1450,179.4,179.4,0
I0794,1200,1600,1350,303.92,354.6,01
I0795,1225,1400,1160,278.5,232.1,012345
I0796,1000,1200,750,229.88,153.3,01
I0797,1000,1200,750,229.88,153.3,01
I0798,570,780,478,82.32,41.2,0
I0799,1200,1600,1350,207.72,242.3,01
I0800,570,780,478,82.32,41.2,0
I0801,1200,1400,1450,179.4,179.4,0
I0802,1000,1200,750,351.756,234.5,01
I0803,1000,1200,975,304.12,202.7,01
I0804,1200,1400,1450,179.4,179.4,0
I0805,1225,1400,1160,317.0,264.2,012345
I0806,1200,1600,930,454.873,530.7,01
I0807,1225,1400,1160,317.0,264.2,012345
I0808,1200,1600,1350,303.92,354.6,01
I0809,1225,1400,1160,317.0,264.2,012345
I0810,1200,1400,1450,179.4,179.4,0
I0811,1000,1200,750,227.528,151.7,01
I0812,1200,1400,1450,179.4,179.4,0
I0813,1200,1400,1450,179.4,179.4,0
I0814,1200,1600,1350,303.92,354.6,01
I0815,570,780,478,81.72,40.9,0
I0816,1200,1600,1350,303.92,354.6,01
I0817,1200,1600,975,180.2,210.2,01
I0818,1000,1200,1057,179.85,269.8,0
I0819,1000,1200,975,577.8,385.2,01
I0820,1200,1400,1450,179.4,179.4,0
I0821,1000,1200,975,225.6,150.4,01
I0822,1200,1600,1350,207.72,242.3,01
I0823,1200,1400,1450,179.4,179.4,0
I0824,1200,1600,975,180.2,210.2,01
I0825,1200,1600,1350,207.72,242.3,01
I0826,1225,1400,1160,317.0,264.2,012345
I0827,1000,1200,975,304.12,202.7,01
I0828,1225,1400,1160,278.5,232.1,012345
I0829,1000,1200,750,229.88,153.3,01
I0830,1200,1400,1450,179.4,179.4,0
I0831,1200,1400,1450,179.4,179.4,0
I0832,1200,1600,1350,207.72,242.3,01
I0833,1200,1400,1450,179.4,179.4,0
I0834,1200,1600,1350,303.92,354.6,01
I0835,1200,1400,1450,179.4,179.4,0
I0836,1000,1200,975,165.375,110.2,01
I0837,1225,1400,1160,317.0,264.2,012345
I0838,1200,1600,1350,207.72,242.3,01
I0839,1225,1400,1160,317.0,264.2,012345
I0840,1225,1400,1160,278.5,232.1,012345
I0841,1225,1400,1160,278.5,232.1,012345
I0842,1200,1400,1450,179.4,179.4,0
I0843,1000,1200,750,229.88,153.3,01
I0844,1200,1600,1350,207.72,242.3,01
I0845,1200,1400,1450,179.4,179.4,0
I0846,1225,1400,1160,317.0,264.2,012345
I0847,1000,1200,975,293.32,195.5,01
I0848,1200,1600,1350,303.92,354.6,01
I0849,570,780,478,100.96,50.5,0
I0850,1000,1200,975,156.15,104.1,01
I0851,1200,1400,1450,179.4,179.4,0
I0852,1000,1200,975,165.375,110.2,01
I0853,1200,1600,1350,303.92,354.6,01
I0854,570,780,478,269.32,134.7,0
I0855,1200,1600,1350,303.92,354.6,01
I0856,570,780,478,170.28,85.1,0
I0857,1000,1200,975,577.8,385.2,01
I0858,1200,1600,1350,303.92,354.6,01
I0859,1200,1600,930,438.4,511.5,01
I0860,1200,1600,1350,207.72,242.3,01
I0861,1200,1400,1450,179.4,179.4,0
I0862,1000,1200,750,229.88,153.3,01
I0863,1200,1400,1450,179.4,179.4,0
I0864,1000,1200,750,227.528,151.7,01
I0865,1225,1400,1160,278.5,232.1,012345
I0866,1200,1400,1450,179.4,179.4,0
I0867,1200,1600,1350,205.16,239.4,01
I0868,1200,1400,1450,179.4,179.4,0
I0869,1200,1600,1350,303.92,354.6,01
I0870,1225,1400,1160,278.5,232.1,012345
I0871,1200,1600,1350,303.92,354.6,01
I0872,1200,1600,1350,312.72,364.8,01
I0873,1225,1400,1160,278.5,232.1,012345
I0874,1200,1600,1350,207.72,242.3,01
I0875,1200,1400,1450,179.4,179.4,0
I0876,1225,1400,1160,317.0,264.2,012345
I0877,1225,1400,1160,317.0,264.2,012345
I0878,1225,1400,1160,317.0,264.2,012345
I0879,1200,1600,975,180.2,210.2,01
I0880,1200,1400,1450,179.4,179.4,0
I0881,1225,1400,1160,317.0,264.2,012345
I0882,570,780,478,100.96,50.5,0
I0883,1000,1200,975,156.15,104.1,01
I0884,1200,1400,1450,179.4,179.4,0
I0885,1000,1200,975,527.4,351.6,01
I0886,1225,1400,1160,278.5,232.1,012345
I0887,1200,1400,1450,179.4,179.4,0
I0888,1000,1200,975,527.4,351.6,01
I0889,1200,1400,1450,179.4,179.4,0
I0890,1200,1900,750,713.62,951.5,012345
I0891,570,780,478,160.56,80.3,0
I0892,1200,1600,1350,207.72,242.3,01
I0893,1200,1600,1350,207.72,242.3,01
I0894,1200,1400,1450,179.4,179.4,0
I0895,1000,1200,750,229.88,153.3,01
I0896,570,780,478,100.96,50.5,0
I0897,1200,1900,750,713.62,951.5,012345
I0898,570,780,478,170.28,85.1,0
I0899,1225,1400,1160,317.0,264.2,012345
I0900,1200,1400,1450,179.4,179.4,0
I0901,1200,1400,1450,179.4,179.4,0
I0902,1200,1400,1450,179.4,179.4,0
I0903,1000,1200,975,225.6,150.4,01
I0904,1200,1600,1350,207.72,242.3,01
I0905,1225,1400,1160,278.5,232.1,012345
I0906,1200,1400,1450,179.4,179.4,0
I0907,1200,1400,1450,179.4,179.4,0
I0908,1225,1400,1160,317.0,264.2,012345
I0909,1225,1400,1160,278.5,232.1,012345
I0910,1000,1200,975,169.0,112.7,01
I0911,1000,1200,750,227.528,151.7,01
I0912,570,780,478,81.72,40.9,0
I0913,1225,1400,1160,317.0,264.2,012345
I0914,1225,1400,1160,278.5,232.1,012345
I0915,1200,1400,1450,179.4,179.4,0
I0916,1200,1400,1450,179.4,179.4,0
I0917,1200,1600,1350,207.72,242.3,01
I0918,570,780,478,82.32,41.2,0
I0919,570,780,478,100.96,50.5,0
I0920,1200,1600,1350,207.72,242.3,01
I0921,1000,1200,975,169.0,112.7,01
I0922,1200,1400,1450,179.4,179.4,0
I0923,1200,1600,1350,303.92,354.6,01
I0924,1200,1400,1450,179.4,179.4,0
I0925,1200,1600,930,438.4,511.5,01
I0926,1200,1600,975,180.2,210.2,01
I0927,1000,1200,975,527.4,351.6,01
I0928,1000,1200,750,229.88,153.3,01
I0929,1000,1200,975,156.15,104.1,01
I0930,1200,1400,1450,179.4,179.4,0
I0931,1225,1400,1160,278.5,232.1,012345
I0932,570,780,478,269.32,134.7,0
I0933,1200,1600,1350,303.92,354.6,01
I0934,1000,1200,975,293.32,195.5,01
I0935,1200,1600,930,438.4,511.5,01
I0936,1200,1400,1450,179.4,179.4,0
I0937,1225,1400,1160,278.5,232.1,012345
I0938,1000,1200,750,305.32,203.5,01
I0939,1200,1600,930,454.873,530.7,01
I0940,1000,1200,975,165.375,110.2,01
I0941,1200,1600,930,547.3,638.5,01
I0942,1000,1200,750,229.88,153.3,01
I0943,1200,1600,1350,205.16,239.4,01
I0944,1000,1200,645,330.5,495.8,0
I0945,1225,1400,1160,317.0,264.2,012345
I0946,1200,1400,1450,179.4,179.4,0
I0947,1200,1400,1450,179.4,179.4,0
I0948,1200,1400,1450,179.4,179.4,0
I0949,1200,1400,1450,179.4,179.4,0
I0950,1000,1200,975,183.84,122.6,01
I0951,570,780,478,100.96,50.5,0
I0952,1200,1600,930,547.3,638.5,01
I0953,570,780,478,100.96,50.5,0
I0954,1200,1600,1350,205.16,239.4,01
I0955,1200,1600,1350,207.72,242.3,01
I0956,1200,1400,1450,179.4,179.4,0
I0957,1200,1600,1350,207.72,242.3,01
I0958,1000,1200,975,337.9,225.3,01
I0959,1200,1400,1450,179.4,179.4,0
I0960,1200,1600,1350,207.72,242.3,01
I0961,1200,1400,1450,179.4,179.4,0
I0962,1225,1400,1160,278.5,232.1,012345
I0963,1200,1600,1350,303.92,354.6,01
I0964,1000,1200,750,305.32,203.5,01
I0965,1225,1400,1160,278.5,232.1,012345
I0966,1200,1400,1450,179.4,179.4,0
I0967,1200,1400,1450,179.4,179.4,0
I0968,1000,1200,975,183.84,122.6,01
I0969,1200,1400,1450,179.4,179.4,0
I0970,1000,1200,750,500.86,333.9,01
I0971,1000,1200,750,229.88,153.3,01
I0972,1000,1200,975,336.7,224.5,01
I0973,1225,1400,1160,278.5,232.1,012345
I0974,1225,1400,1160,317.0,264.2,012345
I0975,1200,1600,1350,303.92,354.6,01
I0976,1225,1400,1160,278.5,232.1,012345
I0977,570,780,478,82.32,41.2,0
I0978,1200,1400,1450,179.4,179.4,0
I0979,1200,1600,1350,207.72,242.3,01
I0980,1200,1600,1350,207.72,242.3,01
I0981,1200,1400,1450,179.4,179.4,0
I0982,1200,1400,1450,179.4,179.4,0
I0983,1200,1600,1350,303.92,354.6,01
I0984,570,780,478,100.96,50.5,0
I0985,1200,1400,1450,179.4,179.4,0
I0986,570,780,478,81.72,40.9,0
I0987,1225,1400,1160,278.5,232.1,012345
I0988,1225,1400,1160,278.5,232.1,012345
I0989,1225,1400,1160,317.0,264.2,012345
I0990,1200,1600,1350,303.92,354.6,01
I0991,1200,1600,1350,303.92,354.6,01
I0992,1200,1600,975,180.2,210.2,01
I0993,1200,1400,1450,179.4,179.4,0
I0994,1200,1400,1450,179.4,179.4,0
I0995,570,780,478,100.96,50.5,0
I0996,1200,1400,1450,179.4,179.4,0
I0997,1000,1200,545,729.5,486.3,01
I0998,570,780,478,100.96,50.5,0
I0999,570,780,478,100.96,50.5,0
I1000,1000,1200,1057,164.04,246.1,0
I1001,1200,1600,1350,303.92,354.6,01
I1002,570,780,478,104.768,52.4,0
I1003,1200,1600,930,438.4,511.5,01
I1004,1200,1600,1350,207.72,242.3,01
I1005,1000,1200,750,229.88,153.3,01
I1006,1200,1400,1450,179.4,179.4,0
I1007,1200,1400,1450,179.4,179.4,0
I1008,1000,1200,750,500.86,333.9,01
I1009,1225,1400,1160,317.0,264.2,012345
I1010,1225,1400,1160,317.0,264.2,012345
I1011,1200,1600,975,180.2,210.2,01
I1012,1000,1200,975,293.32,195.5,01
I1013,1200,1600,1350,303.92,354.6,01
I1014,1000,1200,750,351.944,234.6,01
I1015,1200,1400,1450,179.4,179.4,0
I1016,1200,1600,1350,207.72,242.3,01
I1017,1200,1600,1350,207.72,242.3,01
I1018,1000,1200,975,293.32,195.5,01
I1019,1200,1400,1450,179.4,179.4,0
I1020,1200,1400,1450,179.4,179.4,0
I1021,1000,1200,750,229.88,153.3,01
I1022,1225,1400,1160,317.0,264.2,012345
I1023,1200,1400,1450,179.4,179.4,0
I1024,570,780,478,96.256,48.1,0
I1025,1200,1400,1450,179.4,179.4,0
I1026,1000,1200,975,293.32,195.5,01
I1027,570,780,478,100.96,50.5,0
I1028,1200,1400,1450,179.4,179.4,0
I1029,1200,1400,1450,179.4,179.4,0
I1030,1225,1400,1160,317.0,264.2,012345
I1031,1200,1600,930,438.4,511.5,01
I1032,1200,1400,1450,179.4,179.4,0
I1033,1000,1200,750,176.5,117.7,01
I1034,1225,1400,1160,317.0,264.2,012345
I1035,1200,1400,1450,179.4,179.4,0
I1036,1200,1600,930,547.3,638.5,01
I1037,1200,1600,1350,207.72,242.3,01
I1038,1200,1600,1350,207.72,242.3,01
I1039,1000,1200,750,229.88,153.3,01
I1040,1000,1200,975,527.4,351.6,01
I1041,1225,1400,1160,278.5,232.1,012345
I1042,1000,1200,750,229.88,153.3,01
I1043,570,780,478,170.28,85.1,0
I1044,1200,1400,1450,179.4,179.4,0
I1045,1200,1400,1450,179.4,179.4,0
I1046,1200,1600,1350,205.16,239.4,01
I1047,1000,1200,930,343.9,229.3,01
I1048,1200,1400,1450,179.4,179.4,0
I1049,1000,1200,975,527.4,351.6,01
I1050,1000,1200,975,336.7,224.5,01
I1051,1000,1200,750,229.88,153.3,01
I1052,570,780,478,101.52,50.8,0
I1053,1000,1200,975,293.32,195.5,01
I1054,1200,1400,1450,179.4,179.4,0
I1055,1000,1200,750,229.88,153.3,01
I1056,1200,1400,1450,179.4,179.4,0
I1057,1225,1400,1160,278.5,232.1,012345
I1058,1000,1200,975,293.32,195.5,01
I1059,1000,1200,975,577.8,385.2,01
I1060,1000,1200,750,500.86,333.9,01
I1061,1200,1400,1450,179.4,179.4,0
I1062,1000,1200,975,156.15,104.1,01
I1063,1200,1400,1450,179.4,179.4,0
I1064,1200,1400,1450,179.4,179.4,0
I1065,570,780,478,82.32,41.2,0
I1066,1225,1400,1160,278.5,232.1,012345
I1067,1000,1200,1057,179.85,269.8,0
I1068,570,780,478,170.28,85.1,0
I1069,1225,1400,1160,278.5,232.1,012345
I1070,1200,1400,1450,179.4,179.4,0
I1071,1225,1400,1160,278.5,232.1,012345
I1072,1200,1400,1450,179.4,179.4,0
I1073,1200,1600,1350,205.16,239.4,01
I1074,570,780,478,100.96,50.5,0
I1075,570,780,478,170.28,85.1,0
I1076,1000,1200,975,169.0,112.7,01
I1077,1200,1600,930,438.4,511.5,01
I1078,1000,1200,975,165.375,110.2,01
I1079,1200,1400,1450,179.4,179.4,0
I1080,1000,1200,750,351.756,234.5,01
I1081,1225,1400,1160,278.5,232.1,012345
I1082,1200,1400,1450,179.4,179.4,0
I1083,1000,1200,558,136.704,205.1,0
I1084,1225,1400,1160,317.0,264.2,012345
I1085,1000,1200,750,229.88,153.3,01
I1086,1200,1400,1450,179.4,179.4,0
I1087,1200,1600,1350,207.72,242.3,01
I1088,1200,1400,1450,179.4,179.4,0
I1089,1200,1600,930,438.4,511.5,01
I1090,1000,1200,975,293.32,195.5,01
I1091,1000,1200,975,169.0,112.7,01
I1092,1225,1400,1160,317.0,264.2,012345
I1093,1200,1400,1450,179.4,179.4,0
I1094,1000,1200,975,293.32,195.5,01
I1095,1200,1400,1450,179.4,179.4,0
I1096,1200,1600,1350,205.16,239.4,01
I1097,1200,1400,1450,179.4,179.4,0
I1098,1200,1400,1450,179.4,179.4,0
I1099,1200,1600,1350,303.92,354.6,01
I1100,1200,1600,1350,303.92,354.6,01
I1101,1200,1600,975,180.2,210.2,01
I1102,570,780,478,170.28,85.1,0
I1103,1225,1400,1160,317.0,264.2,012345
I1104,1200,1600,975,611.224,713.1,01
I1105,570,780,478,100.96,50.5,0
I1106,1200,1600,1350,207.72,242.3,01
I1107,1000,1200,750,227.528,151.7,01
I1108,570,780,478,100.96,50.5,0
I1109,1000,1200,750,229.88,153.3,01
I1110,1200,1400,1450,179.4,179.4,0
I1111,1000,1200,975,293.32,195.5,01
I1112,1200,1400,1450,179.4,179.4,0
I1113,1000,1200,975,156.15,104.1,01
I1114,1000,1200,750,227.528,151.7,01
I1115,1200,1400,1450,179.4,179.4,0
I1116,1200,1600,930,547.3,638.5,01
I1117,1000,1200,750,229.88,153.3,01
I1118,1200,1400,1450,179.4,179.4,0
I1119,570,780,478,96.256,48.1,0
I1120,1225,1400,1160,278.5,232.1,012345
I1121,1200,1400,1450,179.4,179.4,0
I1122,1000,1200,975,384.74,256.5,01
I1123,1200,1600,975,180.2,210.2,01
I1124,570,780,478,160.56,80.3,0
I1125,1225,1400,1160,278.5,232.1,012345
I1126,1225,1400,1160,317.0,264.2,012345
I1127,1200,1600,930,547.3,638.5,01
I1128,1200,1600,1350,207.72,242.3,01
I1129,1200,1400,1450,179.4,179.4,0
I1130,570,780,478,100.96,50.5,0
I1131,1200,1600,930,438.4,511.5,01
I1132,1200,1600,1350,207.72,242.3,01
I1133,1200,1400,1450,179.4,179.4,0
I1134,1000,1200,975,293.32,195.5,01
I1135,1200,1400,1450,179.4,179.4,0
I1136,1200,1600,1350,207.72,242.3,01
I1137,1200,1400,1450,179.4,179.4,0
I1138,1225,1400,1160,278.5,232.1,012345
I1139,1000,1200,975,527.4,351.6,01
I1140,1200,1400,1450,179.4,179.4,0
I1141,1000,1200,750,229.88,153.3,01
I1142,1200,1400,1450,179.4,179.4,0
I1143,1225,1400,1160,317.0,264.2,012345
I1144,1200,1600,1350,303.92,354.6,01
I1145,1200,1600,1350,303.92,354.6,01
I1146,1200,1400,1450,179.4,179.4,0
I1147,1000,1200,750,229.88,153.3,01
I1148,1200,1600,1350,303.92,354.6,01
I1149,1200,1400,1450,179.4,179.4,0
I1150,1200,1400,1450,179.4,179.4,0
I1151,1200,1600,930,547.3,638.5,01
I1152,1000,1200,750,229.88,153.3,01
I1153,1200,1400,1450,179.4,179.4,0
I1154,1000,1200,975,293.32,195.5,01
I1155,1200,1600,1350,205.16,239.4,01
I1156,1000,1200,975,225.6,150.4,01
I1157,570,780,478,81.72,40.9,0
I1158,1200,1600,930,547.3,638.5,01
I1159,1200,1600,930,547.3,638.5,01
I1160,1200,1400,1450,179.4,179.4,0
I1161,1200,1600,1350,303.92,354.6,01
I1162,570,780,478,96.256,48.1,0
I1163,1200,1400,1450,179.4,179.4,0
I1164,570,780,478,104.768,52.4,0
I1165,570,780,478,160.56,80.3,0
I1166,1200,1400,1450,179.4,179.4,0
I1167,1225,1400,1160,317.0,264.2,012345
I1168,1000,1200,975,527.4,351.6,01
I1169,1200,1600,1350,205.16,239.4,01
I1170,1000,1200,545,729.5,486.3,01
I1171,1000,1200,975,169.0,112.7,01
I1172,1000,1200,975,156.15,104.1,01
I1173,1200,1600,1350,207.72,242.3,01
I1174,1200,1600,930,547.3,638.5,01
I1175,1000,1200,359,29.38,44.1,0
I1176,1200,1400,1450,179.4,179.4,0
I1177,1000,1200,975,156.15,104.1,01
I1178,570,780,478,104.768,52.4,0
I1179,1200,1400,1450,179.4,179.4,0
I1180,1000,1200,975,527.4,351.6,01
I1181,1200,1600,1350,303.92,354.6,01
I1182,1200,1400,1450,179.4,179.4,0
I1183,1225,1400,1160,278.5,232.1,012345
I1184,1200,1900,750,713.62,951.5,012345
I1185,1000,1200,975,337.45,225.0,01
I1186,1200,1600,1350,303.92,354.6,01
I1187,1200,1400,1450,179.4,179.4,0
I1188,1200,1600,1350,303.92,354.6,01
I1189,570,780,478,170.28,85.1,0
I1190,1200,1600,975,180.2,210.2,01
I1191,1200,1600,1350,303.92,354.6,01
I1192,1000,1200,975,165.375,110.2,01
I1193,1225,1400,1160,278.5,232.1,012345
I1194,1200,1400,1450,179.4,179.4,0
I1195,570,780,478,100.96,50.5,0
I1196,1000,1200,975,183.84,122.6,01
I1197,570,780,478,170.28,85.1,0
I1198,1200,1400,1450,179.4,179.4,0
I1199,1200,1600,930,277.828,324.1,01
I1200,570,780,478,96.256,48.1,0
I1201,570,780,478,100.96,50.5,0
I1202,1225,1400,1160,278.5,232.1,012345
I1203,1000,1200,975,246.0,164.0,01
I1204,1200,1400,1450,179.4,179.4,0
I1205,570,780,478,100.96,50.5,0
I1206,1000,1200,750,405.72,270.5,01
I1207,1200,1600,975,180.2,210.2,01
I1208,1200,1600,1350,303.92,354.6,01
I1209,1225,1400,1160,278.5,232.1,012345
I1210,1200,1400,1450,179.4,179.4,0
I1211,1200,1600,1350,207.72,242.3,01
I1212,1225,1400,1160,278.5,232.1,012345
I1213,1200,1400,1450,179.4,179.4,0
I1214,1200,1600,975,180.2,210.2,01
I1215,1000,1200,750,267.8,178.5,01
I1216,1200,1400,1450,179.4,179.4,0
I1217,1200,1400,1450,179.4,179.4,0
I1218,1200,1600,1350,207.72,242.3,01
I1219,1200,1600,1350,303.92,354.6,01
I1220,1200,1400,1450,179.4,179.4,0
I1221,570,780,478,269.32,134.7,0
I1222,1000,1200,975,225.6,150.4,01
I1223,1200,1600,930,547.3,638.5,01
I1224,1200,1600,1350,205.16,239.4,01
I1225,1225,1400,1160,278.5,232.1,012345
I1226,1000,1200,975,156.15,104.1,01
I1227,1200,1600,1350,207.72,242.3,01
I1228,1225,1400,1160,317.0,264.2,012345
I1229,1200,1600,1350,207.72,242.3,01
I1230,1200,1600,1350,207.72,242.3,01
I1231,1200,1400,1450,179.4,179.4,0
I1232,1200,1400,1450,179.4,179.4,0
I1233,570,780,478,82.32,41.2,0
I1234,1200,1600,975,180.2,210.2,01
I1235,1200,1400,1450,179.4,179.4,0
I1236,1200,1600,1350,207.72,242.3,01
I1237,1200,1600,930,310.76,362.6,01
I1238,1000,1200,750,405.72,270.5,01
I1239,1200,1400,1450,179.4,179.4,0
I1240,1000,1200,975,169.0,112.7,01
I1241,1200,1400,1450,179.4,179.4,0
